"CHEM_COMP_ID","SMILES"
"117","c1ccccc1"
"117","c1cc[nH]c1"
"0NF","c1ccccc1"
"ID5","c1cscn1"
"0HT","CC(N)=O"
"0HT","NCC=O"
"UNR","c1ccncc1"
"0HT","c1ccccc1"
"PII","C1CCCCC1"
"41N","CC(N)=O"
"41N","c1ccccc1"
"41N","C1CNCCN1"
"4GE","CC(N)=O"
"UNT","c1cocn1"
"1CM","CC(N)=O"
"PSN","O=P(O)(O)O"
"FSH","Nc1ncnc2nc[nH]c12"
"FSH","CC(N)=O"
"1CM","c1ccccc1"
"1CM","c1ccncc1"
"FSH","c1c[nH]cn1"
"HHS","c1cnc2ncncc2n1"
"HHS","c1cnccn1"
"HHS","c1cncnc1"
"GSO","CC(N)=O"
"GSO","NCC=O"
"GSO","c1ccccc1"
"4GE","c1c[nH]cn1"
"EPU","CC(N)=O"
"EPU","O=P(O)(O)O"
"EPU","OC1CCCCO1"
"EPU","c1cncnc1"
"AAV","CC(N)=O"
"AAV","c1cnoc1"
"UNT","NCC=O"
"UNT","c1ccccc1"
"EPU","OCC1OCC(O)C1O"
"E6W","c1ccc2[nH]ccc2c1"
"RHX","c1ccccc1"
"H2J","CC(N)=O"
"FSH","NCC=O"
"MBS","NCC=O"
"MBS","c1ccccc1"
"094","c1ccccc1"
"094","c1ccncc1"
"PII","O=P(O)(O)O"
"8NE","c1ccccc1"
"0SG","CC(N)=O"
"5EE","CC(N)=O"
"5EE","c1ccccc1"
"5EE","c1ccsc1"
"0SG","OC1CCCCO1"
"5ID","c1cncnc1"
"FSH","c1ccccc1"
"FSH","O=P(O)(O)O"
"LZ5","CC(N)=O"
"LZ5","c1ccccc1"
"R1B","C1=CCNC1"
"LZ5","c1cn[nH]c1"
"182","c1ccccc1"
"4RZ","CC(=O)NC1CCC(N)CC1"
"FWV","C1CNCCN1"
"FWV","c1ccncc1"
"FO1","c1ccccc1"
"5ID","c1cc[nH]c1"
"5ID","OCC1OCC(O)C1O"
"FWV","CNCCNS(C)(=O)=O.Cl"
"89G","c1ccccc1"
"89G","c1ccnnc1"
"PMX","CC(N)=O"
"FSH","c1ncc2[nH]cnc2n1"
"FSH","c1cncnc1"
"PMX","NCC=O"
"FSH","OCC1OCC(O)C1O"
"PMX","c1ccccc1"
"9SV","NCC=O"
"Z10","CC(N)=O"
"Z10","c1ccccc1"
"Z10","NC(=O)c1ccccc1-c1ccccc1"
"E9D","CC(N)=O"
"E9D","c1ccccc1"
"E9D","C1CNCCN1"
"1GO","c1nncs1"
"1GO","c1ccsc1"
"E9D","c1ccncc1"
"E9D","c1cncnc1"
"H2J","c1ccccc1"
"NFX","C1CC1"
"NFX","c1ccccc1"
"9SV","c1ccccc1"
"9SV","C1CNCCN1"
"NFX","c1ccncc1"
"4BI","c1ccccc1"
"NFX","c1ccc2ncccc2c1"
"45W","NCC=O"
"AMO","Nc1ncnc2nc[nH]c12"
"4BI","c1ccncc1"
"4BI","c1ccc2ncccc2c1"
"AMO","c1c[nH]cn1"
"AMO","NCC=O"
"MQY","O=C1CNC(=O)N1"
"MQY","CC(N)=O"
"MQY","NCC=O"
"MQY","c1ccccc1"
"MQY","c1ccncc1"
"MQY","c1ccc2ncccc2c1"
"182","c1cncnc1"
"1NR","CC(N)=O"
"1NR","c1cncnc1"
"1NR","c1ccsc1"
"1NR","Nc1ncnc2ccsc12"
"JNP","c1ccccc1"
"2LB","c1ccccc1"
"RP8","c1ccccc1"
"RP8","c1ccncc1"
"JNP","c1ccc2c(c1)CCCO2"
"HZ7","C1CCCCC1"
"A1Y","c1ccncc1"
"A1Y","CCNc1ncccc1C"
"RP8","c1ccc2ncccc2c1"
"J1B","Nc1ncnc2nc[nH]c12"
"J1B","c1c[nH]cn1"
"J1B","c1ncc2[nH]cnc2n1"
"J1B","c1cncnc1"
"K7I","CC(N)=O"
"5TP","c1cscn1"
"46S","c1cncnc1"
"6MN","O=P(O)(O)O"
"6MN","OC1CCCCO1"
"NPJ","c1ccccc1"
"BXU","CC(N)=O"
"BXU","c1ccccc1"
"MQQ","CC(N)=O"
"RLB","c1cnc2c(c1)ccc1cccnc12"
"K7I","NCC=O"
"K7I","c1ccccc1"
"AAV","c1ccccc1"
"NPJ","OC1CCCCO1"
"JS4","C1CCCCC1"
"9RB","CC(N)=O"
"JS4","OC1CCCO1"
"JS4","OC1CCCCO1"
"JS4","OCC1OCC(O)C1O"
"AAV","C1CNCCN1"
"AAV","c1cncnc1"
"AAV","c1ccc2ncncc2c1"
"59R","c1ccccc1"
"4RZ","CNCc1cccc(Cl)c1"
"59R","c1ccncc1"
"AMO","O=P(O)(O)O"
"AMO","c1ncc2[nH]cnc2n1"
"RLB","c1ccc2nc3ccccc3nc2c1"
"RLB","c1ccccc1"
"1A2","CC(N)=O"
"1A2","c1ccccc1"
"5T7","CC(N)=O"
"5T7","C1CC1"
"9RB","c1ccccc1"
"1A2","CCN1CCC(Nc2ccccc2F)CC1"
"AMO","c1cncnc1"
"5T7","c1ccccc1"
"P36","c1ccccc1"
"5T7","c1ccncc1"
"5T7","c1ccc2ncccc2c1"
"RLB","c1cnccn1"
"RLB","c1ccncc1"
"P36","c1ccncc1"
"AMO","OCC1OCC(O)C1O"
"0NF","c1ccncc1"
"CI3","c1ccccc1"
"7KE","c1ncon1"
"7KE","c1ccccc1"
"RLB","c1ccc2ncccc2c1"
"RLB","c1ccc2nccnc2c1"
"RLB","c1ccc(-c2ccccn2)nc1"
"0NF","CCNc1ncccc1C"
"BRY","CC(N)=O"
"LKC","c1cncnc1"
"BRY","NCC=O"
"BRY","c1ccccc1"
"BRY","Brc1ccc2c(c1)CCN2"
"NI8","CC(N)=O"
"NI8","NCC=O"
"7KE","CCc1nc(-c2ccc(Cl)cc2)no1"
"NI8","c1ccccc1"
"NI8","C1CNCCN1"
"NI8","c1ccc(CNC2CCNC2)cc1"
"7KE","Cc1nc(-c2ccccc2)no1"
"H7Z","CC(N)=O"
"N3H","C1=Nc2ccccc2SN1"
"N3H","c1ccccc1"
"N3H","c1ccnnc1"
"H7Z","C1CCCCC1"
"H7Z","c1ccccc1"
"N3H","c1ccsc1"
"5T7","Cl.NC(CCO)C1CC1"
"9RB","c1cn[nH]c1"
"48E","CC(N)=O"
"48E","NCC=O"
"48E","c1ccccc1"
"48E","c1cncnc1"
"FOJ","c1ccccc1"
"E6W","c1ccccc1"
"E6W","c1cc[nH]c1"
"AM1","c1cnoc1"
"AM1","NCC=O"
"EK0","c1ccccc1"
"EK0","c1cn[nH]c1"
"1A2","CC(=O)N1CCC(N)CC1"
"JK8","c1cnoc1"
"353","CC(N)=O"
"353","c1ccccc1"
"JK8","c1ccccc1"
"JK8","COC(CN)c1ccccc1.Cl"
"353","c1ccncc1"
"V10","CC(N)=O"
"3BL","CC(N)=O"
"V10","NCC=O"
"S5Z","c1ccccc1"
"CGM","OC1CCCCO1"
"5BJ","c1ccc2[nH]ccc2c1"
"5BJ","c1ccc2ccccc2c1"
"ZKW","c1ccccc1"
"3BL","C1CCCCC1"
"3BL","c1c[nH]cn1"
"3BL","NCC=O"
"3BL","c1ccccc1"
"5BJ","c1ccccc1"
"5BJ","c1cc[nH]c1"
"9VF","NCC=O"
"ZKW","c1cn[nH]c1"
"11E","CC(N)=O"
"7KK","c1ccccc1"
"11E","c1ccc2scnc2c1"
"11E","NCC=O"
"3BL","CNCCC1CCCCC1"
"LKC","OCC1OCC(O)C1O"
"HZ7","O=P(O)(O)O"
"7KK","c1ccncc1"
"7KK","c1ccc2ncccc2c1"
"7KK","CNS(=O)(=O)c1cccc(F)c1"
"FJV","C1CNCCN1"
"FJV","c1ccncc1"
"11E","c1ccccc1"
"11E","c1cscn1"
"FN8","CC(N)=O"
"4GE","c1ccccc1"
"9NU","CC(N)=O"
"9NU","NCC=O"
"9NU","c1ccccc1"
"9NU","c1cn[nH]c1"
"9NU","CCC(=O)NC1CCNC1"
"HT1","c1ccc2[nH]cnc2c1"
"HT1","c1c[nH]cn1"
"HT1","c1ccccc1"
"HT1","C1CNCCN1"
"MUF","C1CCCCC1"
"MUF","C1CCCC1"
"MUF","c1ccccc1"
"MUF","C1~C~C~C2~C(~C~1)~C~C~C1~C3~C~C~C~C~3~C~C~C~2~1"
"NS6","C1CCCC1"
"NS6","c1ccccc1"
"NS6","C1CNCCN1"
"7N2","c1ccccc1"
"7N2","c1ccncc1"
"7N2","c1cc[nH]c1"
"743","C1CCCCC1"
"743","c1ccccc1"
"FJV","c1ccsc1"
"FJV","CCNc1ncccc1C"
"B12","CC(N)=O"
"B12","c1ccc2[nH]cnc2c1"
"SI4","CC(N)=O"
"SI4","c1ccncc1"
"A7R","CC(N)=O"
"A7R","O=P(O)(O)O"
"A7R","c1ccncc1"
"A7R","c1cncnc1"
"A7R","OCC1OCC(O)C1O"
"B12","c1c[nH]cn1"
"B12","c1ccccc1"
"NS6","CCN(CC)S(=O)(=O)c1ccc(C)cc1"
"B12","O=P(O)(O)O"
"B12","C1=NCCC1"
"B12","OCC1OCC(O)C1O"
"524","CC(N)=O"
"524","C1CCCCC1"
"524","NCC=O"
"RFP","CC(N)=O"
"524","c1ccncc1"
"524","CNCCC1CCCCC1"
"524","CNC(=O)CCC1CCCCC1"
"36Y","c1c[nH]cn1"
"RFP","c1ccc2c(c1)CCO2"
"RFP","c1ccc2ccccc2c1"
"G3R","c1ccccc1"
"G3R","c1cncnc1"
"G3R","c1ccc2ncncc2c1"
"36Y","c1ccccc1"
"OUY","CC(N)=O"
"OUY","c1ccccc1"
"OUY","c1ccncc1"
"6JG","CC(N)=O"
"6JG","c1ccccc1"
"5G2","c1ccccc1"
"AKS","CC(N)=O"
"F9P","CC(N)=O"
"F9P","C1CCCCC1"
"6JG","c1ccncc1"
"6JG","c1cscn1"
"DNM","NCC=O"
"2TZ","CC(N)=O"
"GTA","Nc1ncnc2nc[nH]c12"
"GTA","c1c[nH]cn1"
"GTA","O=P(O)(O)O"
"GTA","c1ncc2[nH]cnc2n1"
"2TZ","c1ccccc1"
"2TZ","COC(CN)c1ccccc1.Cl"
"2TZ","c1ccc(C2COCCN2)cc1"
"2TZ","COCC(=O)NCc1ccccc1"
"ODH","CC(N)=O"
"ODH","c1ccoc1"
"ODH","c1ccccc1"
"GTA","c1cncnc1"
"GTA","OCC1OCC(O)C1O"
"ODH","c1cnccn1"
"ODH","c1ccc2nccnc2c1"
"PYZ","c1cn[nH]c1"
"QZE","c1ccccc1"
"QZE","c1cn[nH]c1"
"SA8","Nc1ncnc2nc[nH]c12"
"F1V","CC(N)=O"
"F1V","c1ccc2[nH]ccc2c1"
"F1V","c1ccccc1"
"QZE","c1ccncc1"
"SA8","c1c[nH]cn1"
"SA8","NCC=O"
"SA8","c1ncc2[nH]cnc2n1"
"6KB","Nc1ncnc2nc[nH]c12"
"6KB","OC1CCCO1"
"6KB","c1c[nH]cn1"
"SA8","c1cncnc1"
"8K0","c1ccc2ccccc2c1"
"8K0","c1ccccc1"
"RFP","c1ccccc1"
"RFP","C1CNCCN1"
"RFP","CC(=O)Nc1ccccc1O"
"6KB","O=P(O)(O)O"
"F1V","c1cc[nH]c1"
"5D2","CC(N)=O"
"5D2","c1ccccc1"
"5D2","C1CNCCN1"
"V24","CC(N)=O"
"5D2","c1ccnnc1"
"6KB","c1ncc2[nH]cnc2n1"
"6KB","c1cncnc1"
"6KB","OCC1OCC(O)C1O"
"V24","NCC=O"
"V24","c1ccccc1"
"89D","c1ccncc1"
"3G7","CC(N)=O"
"62L","c1ccccc1"
"62L","CNc1ccccc1S(C)(=O)=O"
"LAH","O=P(O)(O)O"
"LAH","OC1CCCCO1"
"B2E","CC(N)=O"
"FFZ","CC(N)=O"
"RI8","CC(N)=O"
"L90","c1c[nH]cn1"
"L90","c1ccccc1"
"RI8","c1ccccc1"
"L90","c1ncc2[nH]cnc2n1"
"L90","c1cn[nH]c1"
"L90","c1cncnc1"
"FFZ","c1ccccc1"
"B2E","NCC=O"
"RI8","c1cncnc1"
"RI8","c1ccsc1"
"I6P","C1CCCCC1"
"RI8","Nc1ncnc2ccsc12"
"RI8","CCS(=O)(=O)Nc1ccccc1F"
"I6P","O=P(O)(O)O"
"6D7","CC(N)=O"
"6D7","c1c[nH]cn1"
"KSC","CC(N)=O"
"3O8","c1ccccc1"
"6D7","c1ccc2ccccc2c1"
"6D7","c1ccccc1"
"B2E","c1cncnc1"
"6D7","CC(O)c1ccc2ccccc2c1"
"471","CC(N)=O"
"471","c1cocn1"
"471","c1ccccc1"
"E7Q","CC(N)=O"
"E7Q","NC1CC(=O)NC1=O"
"EEJ","CC(N)=O"
"E7Q","NCC=O"
"EEJ","c1ccccc1"
"KSC","C1CC1"
"J01","CC(N)=O"
"J01","NCC=O"
"7KR","CC(N)=O"
"AF","c1ccccc1"
"824","CC(N)=O"
"824","c1ccc2c(c1)[nH]c1ccccc12"
"75W","c1ccccc1"
"36M","c1ccccc1"
"FMP","O=P(O)(O)O"
"FMP","c1cn[nH]c1"
"E7Q","c1ccccc1"
"6ZR","CC(N)=O"
"FMP","c1cncnc1"
"FMP","OCC1OCC(O)C1O"
"6ZR","c1ccccc1"
"6ZR","CCN(CC)c1cccc(O)c1"
"DA3","NCC=O"
"O95","CC(N)=O"
"O95","c1ccc2scnc2c1"
"7KR","C1CC1"
"1RY","O=P(O)(O)O"
"TK4","CC(N)=O"
"ZYO","CC(N)=O"
"ZYO","c1ccccc1"
"F7A","CC(N)=O"
"7KR","c1ccc2cnccc2c1"
"E7Q","O=C1CCC(=O)N1"
"E7Q","CN(C)C(=O)CCN.Cl"
"6ZR","O=C(CCc1ccccc1)Nc1ccc(O)cc1"
"DF7","C1=CNCC1"
"E7Q","CCC(=O)NC1CCNC1"
"TK4","c1ccc2ccccc2c1"
"8O8","CC(N)=O"
"8O8","c1ccc2cnccc2c1"
"7KR","NCC=O"
"8O8","c1ccccc1"
"8O8","c1ccncc1"
"O95","NCC=O"
"TK4","c1ccccc1"
"O95","c1ccccc1"
"O95","c1cscn1"
"824","c1ccc2[nH]ccc2c1"
"7KR","c1ccccc1"
"484","c1ccccc1"
"NV1","CC(N)=O"
"0YS","CC(N)=O"
"0YS","NCC=O"
"0YS","c1ccccc1"
"NV1","NCC=O"
"NV1","c1ccccc1"
"41T","CC(N)=O"
"41T","NCC=O"
"41T","c1ccccc1"
"3W3","c1ccccc1"
"WH6","CC(N)=O"
"KLH","CC(N)=O"
"KSC","c1ccccc1"
"WH6","c1ccc2ccccc2c1"
"WH6","c1ccccc1"
"DPG","O=P(O)(O)O"
"6OD","NCC=O"
"824","c1ccccc1"
"824","c1cc[nH]c1"
"1LJ","c1ccccc1"
"1LJ","c1ccncc1"
"KSC","c1cn[nH]c1"
"2EN","c1ccccc1"
"EEJ","c1ccnnc1"
"NNL","c1ccccc1"
"NNL","c1ccnnc1"
"7KR","c1ccncc1"
"2EN","c1ccsc1"
"C2J","CC(N)=O"
"2EN","CNCc1cccc(Cl)c1"
"H16","C1CCCCC1"
"H16","c1ccccc1"
"H16","c1ccncc1"
"H16","c1ccc2ncccc2c1"
"1RY","c1cncnc1"
"HZT","c1ccccc1"
"HZT","c1ccsc1"
"C2J","C1CC1"
"7KR","CN(C)C(=O)CNc1ccccc1"
"2S7","C1CCCC1"
"2S7","c1ccccc1"
"2S7","c1ccncc1"
"F7A","c1ccccc1"
"GHX","CC(N)=O"
"6SF","c1ccccc1"
"0SR","c1ccccc1"
"0SR","c1cn[nH]c1"
"0SR","Cn1nc(C(C)(C)C)cc1N"
"4N3","CC(N)=O"
"A8V","C1CCCCC1"
"F0Z","c1ccccc1"
"C2J","c1ccccc1"
"A8V","c1ccccc1"
"D38","CC(N)=O"
"D38","NCC=O"
"D38","c1ccccc1"
"C2J","c1cn[nH]c1"
"F7L","c1ccccc1"
"X1E","CC(N)=O"
"X1E","O=C1CC2SCCN12"
"OGK","CC(N)=O"
"OGK","C1CCCCC1"
"X1E","NCC=O"
"OGK","C1CCCC1"
"273","C1CCCC1"
"1R4","CC(N)=O"
"DE9","C1~C~C2~C~C3~C~C~C(~C~C4~C~C~C(~C~C5~C~C~C(~C~C~1~N~2)~N~5)~N~4)~N~3"
"DE9","c1cc[nH]c1"
"1R4","NCC=O"
"TFI","CC(N)=O"
"TFI","NCC=O"
"TFI","c1ccccc1"
"0ED","CC(N)=O"
"GHX","NCC=O"
"GHX","c1ccccc1"
"DSA","CC(N)=O"
"TFI","c1cncnc1"
"0YS","CNCc1cccc(Cl)c1"
"DSA","c1ccc2[nH]ccc2c1"
"9U8","CC(N)=O"
"1R4","c1ccccc1"
"1R4","CSCCc1ccc(N)cc1"
"DSA","c1ccccc1"
"OPN","CC(N)=O"
"OPN","NCC=O"
"9U8","NCC=O"
"9U8","c1ccccc1"
"DSA","c1cc[nH]c1"
"4N3","NCC=O"
"PEB","CC(N)=O"
"A4V","Nc1ncnc2nc[nH]c12"
"PEB","C1=CCNC1"
"A4V","c1c[nH]cn1"
"0ED","NCC=O"
"0ED","c1ccccc1"
"7UX","CC(N)=O"
"A4V","c1ccccc1"
"C5C","C1CCCC1"
"7UX","c1ccccc1"
"A4V","c1ncc2[nH]cnc2n1"
"A4V","c1cncnc1"
"G67","CC(N)=O"
"LA8","Nc1ncnc2nc[nH]c12"
"G67","NCC=O"
"G67","c1ccccc1"
"LA8","c1c[nH]cn1"
"LA8","O=P(O)(O)O"
"LA8","c1ncc2[nH]cnc2n1"
"LA8","c1cncnc1"
"LA8","OCC1OCC(O)C1O"
"WPI","c1ccccc1"
"OBI","c1ccncc1"
"G67","c1cn[nH]c1"
"1J5","C1CCCCC1"
"1J5","c1c[nH]cn1"
"1J5","c1ccncc1"
"1J5","c1cc[nH]c1"
"G67","c1ccncc1"
"G67","C1=C(c2ccccc2)CCNC1"
"2JQ","CC(N)=O"
"YEX","c1ccccc1"
"DSA","CCN(CC)c1cccc(O)c1"
"OPN","c1ccncc1"
"2JQ","c1ccccc1"
"C5C","NCC=O"
"2JQ","c1ccncc1"
"2PI","NCC=O"
"328","CC(N)=O"
"YEX","c1ccncc1"
"YEX","c1cc[nH]c1"
"JKF","c1c[nH]cn1"
"328","c1ccccc1"
"JKF","c1ccccc1"
"JKF","c1ccncc1"
"JKF","c1ccc2ncccc2c1"
"YEX","c1ccc2ncccc2c1"
"EUE","c1ccc2scnc2c1"
"EUE","c1ccccc1"
"ESQ","CC(N)=O"
"3OP","c1ccncc1"
"ESQ","c1ccccc1"
"MC","NCC=O"
"ESQ","c1cncnc1"
"ESQ","CC(C)Nc1ncccn1"
"ESQ","CNc1ncccn1"
"OGK","C1CC1"
"OGK","NCC=O"
"9YQ","CC(N)=O"
"MC","c1cc[nH]c1"
"9YQ","c1ccccc1"
"8FQ","CC(N)=O"
"8FQ","c1ccc2[nH]cnc2c1"
"JKF","CC(O)c1ccc(Cl)cc1"
"9YQ","c1cncnc1"
"9YQ","CNc1ncccn1"
"8FQ","c1c[nH]cn1"
"8FQ","c1ccccc1"
"8FQ","CC(=O)NCc1ncc[nH]1"
"723","c1ccccc1"
"RDP","OC1CCCO1"
"RDP","O=P(O)(O)O"
"RDP","OCC1OCC(O)C1O"
"9U8","c1ccncc1"
"0YR","CC(N)=O"
"7WJ","CC(N)=O"
"PEB","c1cc[nH]c1"
"3IL","c1ccc2[nH]ccc2c1"
"KLH","NCC=O"
"KLH","c1ccccc1"
"FNH","CC(N)=O"
"FNH","C1CCCCC1"
"3IL","c1ccccc1"
"FNH","NCC=O"
"723","c1ccncc1"
"KLH","CS(=O)(=O)N1CCC[C@@H]1CN"
"723","c1ccc2ncccc2c1"
"41K","NCC=O"
"FNH","c1ccccc1"
"CNW","CC(N)=O"
"FNH","CNCCC1CCCCC1"
"824","NC(=O)c1ccccc1-c1ccccc1"
"BR7","C1CCCCC1"
"WOP","CC(N)=O"
"NVI","c1c[nH]cn1"
"BM7","CC(N)=O"
"CNW","c1ccccc1"
"IYR","NCC=O"
"IYR","c1ccccc1"
"36G","c1ccccc1"
"WOP","NCC=O"
"WOP","c1ccccc1"
"D8K","CC(N)=O"
"XTL","O=P(O)(O)O"
"XTL","c1cncnc1"
"AT8","c1ccc2[nH]cnc2c1"
"AT8","c1c[nH]cn1"
"D8K","c1cnoc1"
"82E","c1ccccc1"
"82E","c1ccsc1"
"D8K","NCC=O"
"D8K","c1ccccc1"
"7BV","c1ccc2scnc2c1"
"7BV","NCC=O"
"7BV","c1ccccc1"
"3SW","C1CC1"
"7BV","c1cscn1"
"7B9","O=P(O)(O)O"
"2A0","NCC=O"
"L2A","CC(N)=O"
"L2A","NCC=O"
"7B9","c1ccncc1"
"328","c1ccncc1"
"69Q","c1ccncc1"
"I1H","CC(N)=O"
"0DA","Nc1ncnc2nc[nH]c12"
"BM7","OC1CCCCO1"
"6GW","CC(N)=O"
"6GW","c1ccccc1"
"6GW","c1ccsc1"
"PJC","CC(N)=O"
"PJC","c1ccc2[nH]ccc2c1"
"AUZ","c1ccncc1"
"I1H","c1ccccc1"
"AUZ","c1ccc(-c2ccccn2)nc1"
"AT8","c1ccccc1"
"PJC","c1ccccc1"
"PJC","c1cncnc1"
"I1H","c1ccncc1"
"I1H","CN(C)c1ccncc1"
"I1H","COc1ccc(CN)cc1OC.Cl"
"MU0","CC(N)=O"
"MU0","NCC=O"
"E55","CC(N)=O"
"7WJ","NCC=O"
"7WJ","c1ccncc1"
"7WJ","c1ccc(-c2ccccn2)nc1"
"KI9","c1ccc2c(c1)[nH]c1ccccc12"
"MU0","c1ccccc1"
"KI9","c1ccc2[nH]ccc2c1"
"328","CN(C)Cc1ccc(C#N)cc1"
"AXL","CC(N)=O"
"AXL","NCC=O"
"E55","O=P(O)(O)O"
"AT8","Cl.Cl.NCCc1ncc[nH]1"
"E55","OC1CCCCO1"
"3YY","O=C1CNC(=O)N1"
"3YY","CC(N)=O"
"3YY","NCC=O"
"HP7","CC(N)=O"
"KI9","c1ccccc1"
"1Q3","C1CCCC1"
"HP7","O=P(O)(O)O"
"HP7","OC1CCCCO1"
"KI9","c1cc[nH]c1"
"6XV","CC(N)=O"
"HP7","c1cncnc1"
"1Q3","c1cn[nH]c1"
"1Q3","c1cncnc1"
"HP7","OCC1OCC(O)C1O"
"3YY","c1ccccc1"
"FNY","OC1CCCO1"
"FNY","OC1CCCCO1"
"3YY","c1cn[nH]c1"
"3YY","CNC(C)c1cnn(C)c1"
"JB6","Nc1ncnc2nc[nH]c12"
"6XV","c1ccccc1"
"FNY","OCC1OCC(O)C1O"
"3G7","NCC=O"
"JB6","c1c[nH]cn1"
"JB6","c1ncc2[nH]cnc2n1"
"3YY","CNCc1cnn(-c2ccccc2)c1"
"OIR","CC(N)=O"
"OIR","NCC=O"
"OIR","c1ccccc1"
"3G7","c1ccccc1"
"3G7","C1CNCCN1"
"8SX","C1CCCCC1"
"X88","CC(N)=O"
"X88","c1ccccc1"
"JB6","c1cncnc1"
"AXL","c1ccccc1"
"MTU","c1c[nH]cn1"
"NIR","CC(N)=O"
"EUE","c1cscn1"
"YF1","c1cncnc1"
"MTU","O=P(O)(O)O"
"MTU","c1ncc2[nH]cnc2n1"
"MTU","c1cncnc1"
"MTU","OCC1OCC(O)C1O"
"0DA","OCC1OCCC1O"
"0DA","c1c[nH]cn1"
"0DA","O=P(O)(O)O"
"KBI","C1CCCCC1"
"23A","c1ccccc1"
"A4B","c1ccccc1"
"R4L","CC(N)=O"
"R4L","C1CCCC1"
"R4L","c1ccccc1"
"R4L","C1CNCCN1"
"R4L","c1cncnc1"
"KBI","c1c[nH]cn1"
"R4L","CC(=O)N1CCC(N)CC1"
"0DA","c1ncc2[nH]cnc2n1"
"R4L","CNc1ncccn1"
"AT8","CNCc1cccc(Cl)c1"
"JB6","OCC1OCC(O)C1O"
"0DA","c1cncnc1"
"BS7","c1ccccc1"
"BS7","OC1CCCCO1"
"4LM","NCC=O"
"4LM","O=P(O)(O)O"
"D65","c1ccccc1"
"4LM","c1ccncc1"
"AIN","c1ccccc1"
"BS7","c1ccncc1"
"7UX","c1cscn1"
"7UX","CCC(CC)C(=O)Nc1nccs1"
"JU2","c1cncnc1"
"JU2","c1cc[nH]c1"
"KBI","c1ccccc1"
"KBI","c1ncc2[nH]cnc2n1"
"KBI","c1cncnc1"
"KBI","c1cnc(NC2CCCCC2)nc1"
"KBI","CC(C)Nc1ncccn1"
"KBI","CNc1ncccn1"
"MSS","O=P(O)(O)O"
"MSS","c1cncnc1"
"BS7","c1ccc2ncccc2c1"
"T50","c1ccc2[nH]cnc2c1"
"T50","c1c[nH]cn1"
"T50","c1ccccc1"
"DI4","CC(N)=O"
"328","CC(=O)N1CCC(N)CC1"
"D65","c1cncnc1"
"X88","c1cnccn1"
"DI4","NCC=O"
"5OS","c1ccoc1"
"5OS","c1ccccc1"
"PJC","C1=CCNC1"
"PJC","c1cc[nH]c1"
"PJC","CNc1ncccn1"
"1TX","NCC=O"
"L01","CC(N)=O"
"L01","c1ccccc1"
"PC3","C1=c2ccc([nH]2)=Cc2ccc([nH]2)C=c2ccc([nH]2)=Cc2ccc1[nH]2"
"PC3","C1~C~C2~C~C3~C~C~C(~C~C4~C~C~C(~C~C5~C~C~C(~C~C~1~N~2)~N~5)~N~4)~N~3"
"PC3","c1cc[nH]c1"
"3IL","c1cc[nH]c1"
"1MF","c1ccccc1"
"89D","c1ccccc1"
"DI4","c1ccccc1"
"STL","c1ccccc1"
"CG3","c1ccccc1"
"5N2","c1ccnnc1"
"VSI","CC(N)=O"
"VSI","c1ccc2[nH]ccc2c1"
"VSI","NCC=O"
"VSI","c1ccccc1"
"VSI","c1cc[nH]c1"
"VSI","CNCc1cccc(Cl)c1"
"BIZ","CC(N)=O"
"G8U","c1ccccc1"
"G8U","c1ccncc1"
"FRZ","c1ccccc1"
"FRZ","c1cn[nH]c1"
"FRZ","c1ccnnc1"
"FRZ","c1ccncc1"
"N5F","NCC=O"
"N5F","O=P(O)(O)O"
"DXM","CC(N)=O"
"BIZ","c1ccc2[nH]ccc2c1"
"N5F","c1ccncc1"
"DXM","c1ccccc1"
"DXM","c1cn[nH]c1"
"5N2","c1ccncc1"
"5N2","O=C(c1ccccc1)N1CCN(c2ccccn2)CC1"
"5N2","CCNc1ncccc1C"
"IMB","c1ccc2cnccc2c1"
"IMB","c1ccccc1"
"MKV","c1cc[nH]c1"
"IMB","c1ccncc1"
"PHF","O=P(O)(O)O"
"TY9","NCC=O"
"LGW","C1CC1"
"BIZ","c1ccccc1"
"EWQ","c1ccccc1"
"FTM","CC(N)=O"
"KE4","O=P(O)(O)O"
"BIZ","c1cc[nH]c1"
"5LF","NCC=O"
"BIZ","CCN(CC)c1cccc(O)c1"
"LGW","c1cn[nH]c1"
"LGW","c1ccncc1"
"LGW","c1cc[nH]c1"
"B73","c1c[nH]cn1"
"KE4","c1ccncc1"
"6ZC","CC(N)=O"
"6ZC","c1ccccc1"
"8KD","CC(N)=O"
"8KD","C1CCCCC1"
"O2A","CC(N)=O"
"O2A","c1ccc2[nH]ccc2c1"
"O2A","c1ccccc1"
"O2A","c1cc[nH]c1"
"O2A","CNC(=O)c1cccc2cc[nH]c12"
"8F6","CC(N)=O"
"8F6","C1CC1"
"6ZC","OC1CCCCO1"
"0C1","CC(N)=O"
"0C1","c1ccc2c(c1)CCO2"
"0C1","c1ccc2[nH]ccc2c1"
"8F6","NCC=O"
"0C1","c1ccccc1"
"HW0","c1ccncc1"
"82Y","CC(N)=O"
"0C1","c1ccncc1"
"82Y","c1ccccc1"
"0C1","c1cc[nH]c1"
"EWQ","c1ccncc1"
"EWQ","c1ccc2ncccc2c1"
"82Y","c1ccsc1"
"1Q2","c1ccccc1"
"53Z","CC(N)=O"
"C57","CC(N)=O"
"1PK","c1ccc2ccccc2c1"
