CHEM_COMP_ID
IV2
NZ9
5YC
T21
BSX
67U
6UF
9KE
AUQ
8P0
ENK
9AY
MQO
KZ9
34Z
DKA
PNX
GLV
NOG
3NT
VIV
OXE
HTX
DIU
6NA
TN1
PFT
1CY
D11
ZON
PB2
DAH
RIT
2AC
BZ3
ANL
PRZ
TIH
RYN
16D
LFA
ISQ
TFP
NC4
CIU
AP
LQZ
3IB
AAG
BGC
DXT
3N2
TQ4
PHT
TC7
D3F
RB
IMP
F23
AZ1
4AZ
APG
QUI
MG8
NP1
IC8
SHF
0SU
1AJ
0SW
0W1
1LX
HLX
8HX
FA0
RGZ
SXS
2CK
4ZE
8MC
F95
PZH
4FL
5D4
66N
7BA
YMZ
3Y7
6BX
8SV
8SY
8T7
8TD
6B1
6W0
4I8
J24
93Q
DUB
Y8I
9ZV
9TZ
XDM
EYM
EDH
9JE
JR4
8Z5
C2Y
EYA
EYV
8JW
8MN
9ZZ
DQZ
83X
8W9
OCH
ER3
SHV
B3R
2CL
150
LDR
TRP
AC6
P6G
UNE
MS0
HMU
3HA
MED
DIN
ESL
ERY
LAL
RNA
ZY7
FSE
EAA
ASN
BZF
TOU
IUR
H33
DD9
NK
PBC
BZ2
HLZ
YE6
DFV
FE2
273
IBO
A41
RIP
L2S
TR4
GYP
LT1
YCN
PGE
GSH
DMS
PR
PF4
K
FLP
BMM
BBS
977
P4L
ODI
2A9
AC0
UND
NLA
DNA
TXL
ACM
PRL
FAN
G12
MTX
JOZ
OIC
3IP
FHB
N2P
NME
BAL
LA
CS
4FA
264
YZ9
3M1
PL3
4MZ
0CL
TLA
2ND
FPN
PD2
CLW
HCI
11A
PNT
2MI
BMU
297
IGA
FP2
ASR
1ND
STI
4CB
18N
X1E
57D
HTS
5HY
DBE
4MU
ID3
HEX
CGE
260
NPB
SNL
GLN
PLQ
DBX
IAV
23A
2D4
5B1
1HN
WFP
ALA
N6M
CX4
E1P
EFZ
PG0
4ND
URP
DCE
0QE
FIR
B2Y
BTN
3AW
5NS
FC3
4NL
NAS
CFA
FUN
PND
PAW
DHB
M02
GF4
FPA
M3F
AV6
HEZ
34D
NFA
DHT
OTR
C2B
NDR
171
NDD
NFX
DMN
J0Z
MN7
0AS
PVS
ASF
69P
3XH
32F
92P
F1A
F38
NMI
P3J
W2E
Z5K
14J
1YK
2JC
5HN
A63
TE4
2F2
TFD
LCR
KYD
41N
BKV
45J
46O
LNN
NUK
4YS
5XC
L26
5D2
5QX
5SH
6HQ
98B
AOT
76X
B06
8Z7
BR9
8EW
3CJ
JH5
Y81
5XD
AQV
HYV
YP6
BK9
MVN
3ZB
4P8
J5I
N1P
DKG
4KN
SV7
4UO
WLH
WDU
M1W
3W6
40E
4UM
A5Z
0XL
3WA
T6C
Y07
4HR
54V
5TO
4JU
53C
6VW
67P
56V
AJV
I1E
FNA
J19
W16
Q24
0R1
BS4
04R
0F9
0DQ
3QZ
02R
XXH
0FN
0FU
00D
3AO
QCT
ZDV
02T
X36
06Z
Z62
Z60
0LO
NWL
GTI
0RN
6AH
0ON
20D
JA2
39U
54L
58L
KI5
4ZA
4LJ
4YZ
4ZC
5G1
AU6
LRI
5HO
5JD
6J3
6R6
77X
QPR
C2H
8NU
4MI
DZV
MAX
CTN
2DL
B4N
XI7
WGG
W9L
PNR
7WV
7BX
7VP
NH6
ZR
EQV
8G0
8ET
CJ7
GV9
DT7
MB1
DZN
JP2
020
CYS
CA
928
P33
MZO
LL2
DTY
UNU
PCA
DI6
ZZS
EJZ
6NI
XL3
GME
MN
3MB
ING
341
BI5
DX2
H3P
DSN
DHC
STC
DNE
CIG
JPZ
P1Z
AR3
EV0
F09
DEP
BIH
HPE
ETA
EOH
ZN
PHI
DLE
ZZ5
MA
P81
DZP
GA2
1KP
0SQ
1L7
1DV
SYN
1HC
1LW
1N0
ODH
ALE
HLR
YH7
1WC
MKD
ORI
47J
4PQ
GC8
OIA
7WQ
7ZS
8P4
8V4
8EJ
8RP
8RS
8RV
8S1
6AX
ZTN
6XZ
6SD
7CM
9TT
8G5
8K2
8MT
8QM
B2W
FQD
PML
IAS
FCD
URN
FBS
YB
XIY
266
SCF
MMU
BZQ
M84
22F
VX3
PIW
12H
246
263
2HC
4NB
BRJ
MYF
PA1
HFT
ITU
LGC
BT6
ALQ
NSP
EJ5
YT3
TCA
C14
NA
PNH
451
ZYR
007
RZ0
ATV
TAK
IBN
209
BXB
SP0
D28
4BM
NIE
VLB
F9A
ETV
MBT
MZX
PLM
P4T
VIB
ICO
AZM
CTY
RYJ
FOA
L02
DTR
NET
BPV
MIX
TAC
DCZ
3H1
28S
41A
0AR
641
RM8
PNW
IOA
ET0
XDK
4BX
MCR
PG4
NOA
PZI
R3W
1FL
AX2
STL
QUE
PFQ
HCY
BUQ
ABA
JJZ
B82
ESA
5PB
SAT
PTD
IQP
RZ8
PE0
2CM
MYR
ABU
PSY
2OP
NCD
BBL
848
F15
MYI
259
CEN
SG1
M28
NQ
CRS
DEC
0NC
G39
4NP
HRP
DTH
TTR
PXM
SCM
B2K
47X
PR9
ML1
16A
MN1
951
TNF
PP0
A05
CBE
05R
08C
36K
1Z8
4V2
91F
F33
P84
VES
LVY
TVP
YFD
15O
1EB
1UW
21M
20J
2NX
1V1
1V3
25K
27B
2CX
2J5
ETZ
3AX
8HC
BAE
IRO
JAF
K8A
76D
41E
N5J
46Y
WGT
45N
47K
P6B
5Q5
5QD
60P
6DP
4YO
5S9
5SG
5VQ
MZM
5KP
7MZ
6OR
8BV
38L
FS9
WOC
5WX
EB0
EB3
5WU
SFQ
9EW
P69
7FN
Q2N
ZQC
3JE
2XO
3TE
3Z7
3UF
3H6
0KC
4N5
49G
49Z
A7Q
0KB
6AC
0KH
1LM
1W7
1WG
1XA
4GU
1UA
3GQ
8H8
ZWI
KAC
WM4
4JM
4Y0
4J8
JVT
M81
ZKW
SJR
5NE
TBQ
4WP
4DY
6J9
56U
4TU
08D
3EG
0RU
4SO
Z19
BP8
NXY
17D
AN8
0BW
021
02Q
ZBR
4RG
DC4
FBF
EVJ
02W
VJJ
DGU
NNY
Q18
NRA
MD6
MSY
0MT
X76
LBY
00E
C69
MWP
0VT
17W
MPK
FBB
DB7
BG2
41Q
0OL
0YF
15Z
15W
14F
0XT
ZER
3KD
212
DGR
YY1
GRN
A4F
WL3
5R0
OPO
58X
4FU
4G6
4PW
6LN
52F
S16
6J1
51Q
71T
74Z
5OY
5CR
ZCW
VBC
6TY
9E2
9EB
XDH
SX2
EDO
HXS
ANI
JLZ
I2I
1U6
KTN
7WI
2CQ
MB8
ILM
KMY
72D
5Y9
64Q
CXH
8YJ
9D5
DE5
8GF
UWX
WGX
DCX
3AY
5AD
BDD
004
RW1
TZZ
NP7
QDR
PIN
NIN
NES
IDZ
MAK
286
33N
3EP
PCQ
L12
NZO
BEZ
O28
ETM
CF0
HHV
QIG
PLP
VGL
3QU
BP4
TSZ
LU
KIA
PYV
IPZ
UNJ
MCT
4PA
EZL
PE8
XQI
CAT
BZM
5PV
IRE
KYN
ESC
TYP
DCR
COI
PDO
ZYI
CHZ
NPT
PAB
BRC
NML
QUZ
LI6
2A3
0H7
TY5
0LY
1LS
0XB
1A6
1DU
0VN
UUL
1LY
1PJ
1Q8
IQK
KLW
JTT
S0C
9FL
LA7
EKZ
ZYB
2G3
ICD
4AO
DI8
4FG
5KX
IO2
WMM
231
6AY
6RB
8HJ
8MV
8SG
8SJ
0X0
94N
Q6F
6Y0
6YP
74C
D48
E9Q
EY7
A2J
D7W
9CE
FLF
ANQ
VXX
BMC
RSO
DP0
LJ5
34A
TR2
BRZ
3BR
F12
MES
T45
IQA
SDA
ATQ
ORO
CPF
QMS
FB2
MNB
2BS
VM1
EV2
HZP
HPS
EPE
ZZT
NDG
5DE
ZGC
DXL
FLN
TAY
URO
ZYS
BRT
OC9
ORN
225
5UM
VDN
DHL
2MZ
198
M3S
PSP
THM
TRC
AML
K2B
NAT
SEL
CXS
DBB
TPS
DUC
25R
BYA
PE9
PPY
SPA
2BM
CF1
DH2
LEN
ZZA
BCS
BP1
CXF
3PF
3YP
XXB
803
P83
URA
FLM
NH3
BRB
280
NBZ
LG4
C0R
HSM
768
GGB
GPF
2IB
MR1
JZ0
AIB
TBA
CFF
3AZ
5AN
AEF
ANX
H35
174
CR
GW9
NNL
EDR
1LG
9RA
2K4
AC2
4NZ
MR3
OHO
HOA
ES4
HBX
ADN
JZ3
SM
CCO
3O0
3DM
DLY
YR1
DAS
4CL
STE
AT3
EP1
M4S
CXX
V30
FIS
BOA
SW3
GGG
8XQ
IAG
8JZ
RT8
3HB
1MM
THR
URS
HYP
4A3
19A
IHD
TL
689
1TB
LE1
4BL
VAL
NHY
UNA
DPT
URC
EMO
TY2
265
11X
TFS
B3I
AC5
2A7
SKM
TFX
BTS
IQU
SAR
1OH
BPY
3CH
3F0
4HB
91B
AOQ
4ZY
8K6
BR8
CNV
RQQ
SWY
ZO9
16J
24Y
36E
4KA
2K1
BV7
HXT
57C
L6Y
XCH
46P
5LQ
C7H
5JL
WQS
5VL
5F8
5FL
5Q0
5RL
61V
6L3
5QG
6TJ
71N
MF8
7DV
M39
TG5
ZXC
5WJ
6KT
RSK
8JS
9D2
2XE
3SQ
3H0
ONR
ES8
KJU
4A8
4AE
3W8
3R4
3R6
49Q
BY1
FHV
A6H
A98
1EJ
1LQ
AJ2
Y06
Y09
3F7
4JJ
691
WM2
4TX
MZS
38D
4KC
FQI
WCE
4WT
731
5E1
BUO
ROA
9PL
NX5
EVI
0D8
4LL
06Y
SA9
LU2
TA7
YFE
EVF
M3I
KNN
0CZ
03V
PHU
0L1
NTI
TIY
3KP
N3M
TTY
34M
F41
TZF
6SP
0RZ
X06
0WA
07K
MQN
A09
NNW
1FE
HLD
CKH
0OK
0OM
EK0
PLJ
0GF
0P6
4BP
39O
3JC
WW3
3UL
RCX
SOF
4YT
6S4
50C
6V9
5GL
6JD
68Q
5GQ
5H6
67N
78Y
CW2
L5D
7V3
8SR
9DE
9E8
GEN
7Y3
GBL
IPU
W9M
2V4
1U3
A08
4A1
XAZ
XBU
64R
LQF
HDH
9CG
CWJ
8PQ
TH
GRO
3M4
DBH
QIC
CNN
5CL
MIZ
UAA
4MB
IPG
CK3
PIM
CLU
TBU
4AX
LFX
EAL
ASE
CBT
PHQ
TIC
GM6
BME
WP5
2PP
EU3
FBU
HMH
Y13
TPF
O
SRO
LI7
3G3
PME
ALR
AGI
ES5
5UN
BHF
T3A
211
ARF
ASD
OXI
4PI
MB3
PEL
CNH
744
TYI
PPV
GLY
KIB
ACY
L03
BE0
N3P
BCF
BCH
1A7
1DH
1RT
4KR
DZY
Q3C
2C9
3A9
S0F
S0G
VXU
1LR
2SY
2ZM
21Q
2HH
2HJ
2SX
64I
6AM
8ZE
FAK
3G9
1YO
2D2
46X
4AV
4AY
7SB
DYL
WF4
46V
7FC
6BY
8SS
7IA
H0X
8P7
8PJ
8TV
W4A
I28
I66
NRF
63X
L97
6CH
9TW
K86
8OB
9ZY
6SL
6SN
7B4
8GC
9AN
657
8GB
8MW
E7S
C9E
BU7
8AP
OYA
MLM
FCR
ALC
PIY
NOS
FUM
M25
JKE
YCP
RMN
PCR
PT
A
ADZ
6GU
ZZ0
EV1
CCE
ES7
DIF
IPA
U33
MXN
ATO
1BN
C1C
2AF
486
5H1
WBU
PYF
VGD
BHC
KDH
2LP
VK3
AMP
G50
EPI
DDP
4PZ
C2U
XYD
T03
CXO
ID8
KMP
PEG
1CE
AME
613
AQO
3PA
BXA
NIT
RWF
AQ4
Z88
FMT
1GK
1LU
MYC
PZE
BZI
JZ6
GLU
I7C
271
DXE
4FC
GBN
NNF
ETI
NYL
ZGB
KOM
AG
FER
BPN
T07
2AN
IQS
1CM
DOA
C4C
PL0
CYT
SUC
EMR
DMX
NP2
MSR
LZ5
PIV
34O
N7P
ZHZ
GAI
PRS
NPA
26D
DEN
UOC
TFA
CK2
BTO
FLE
DBA
NM2
BIK
GVH
1F1
AKG
BRK
BO7
261
G00
3N1
PMI
PTO
MYS
XRA
SOA
SRE
DQU
CEE
CFH
D10
1AN
NC3
RF1
PFF
3D3
ZZ3
AKR
DAO
5AZ
IBP
TP5
VC3
D1H
DTQ
CP0
G1L
PHN
ODK
3AL
45C
HSL
GAB
3L1
16I
VPR
04Q
1VK
25Q
27F
34X
36P
3F4
3M0
4MN
A2Q
AKN
6F0
B3Z
I2E
8M5
DZA
F35
FXE
H3R
HAU
NIQ
VWN
YFB
Z5P
06B
0UT
16R
1CW
010
2N9
1V0
1V8
22L
2NY
3HY
5NU
PVP
WI4
4W5
4SV
5KR
78B
45O
45X
463
47H
YS6
7SI
60Q
5JQ
MZY
YLG
4DD
5MK
96B
UOI
82S
71F
8NB
71L
71M
8FK
8FN
7N3
9BY
27G
27M
FZ9
I4G
5WY
EB5
WY3
68P
4KS
4UJ
9EZ
ANU
36Y
9RM
3SR
3S9
D59
K2T
YPN
3W1
3G5
WDS
4CN
4VR
4K8
49O
20Y
3AV
3B0
A6E
0PZ
4JP
QAC
4NO
4OB
WM1
WM3
MKT
55D
4HS
4JT
53B
4X1
7QQ
59B
EI3
6X6
4ZL
51R
5IM
ZXZ
X07
I3E
12T
04E
5RG
FNN
BP0
BBV
6AI
EVE
PZB
0OY
FG7
D0M
CGH
PF0
F5N
A7B
I23
03G
TWO
FMQ
0NX
X46
OLM
ZPC
16S
0SZ
0OO
2ZE
4ZN
RHU
3IT
NUZ
HRW
3WL
4ZV
JG8
4G9
EAJ
JSX
U4J
9HK
87L
RA9
DXJ
LLT
B1T
NSC
6DH
JQF
6JW
7HQ
75U
IQ5
7WA
8HP
YVR
B5N
9VT
9W2
III
KGU
C6Z
MCH
3QV
PPT
X0U
EWG
NMC
BHA
BSU
F7A
PEY
TYZ
EDT
OCE
MRN
MIL
MML
LEA
IZP
SML
GIO
AL
AQC
145
JMP
BAX
CHD
3MP
X0V
IXX
CAM
3BB
QQQ
JCB
0A7
P4A
PCI
ES9
SIN
5EA
0TR
CPU
HM2
BDE
DX4
URE
BNG
CMT
1DW
1XX
VWS
1K5
EGR
NRH
1PK
4ID
8LG
E34
5ME
MEW
6M1
3AK
2L1
1ES
1HU
1XM
21D
2BG
5ZE
FTM
QDN
38A
3G8
N1Y
46W
47A
47S
47V
4HQ
5WK
YI6
601
81P
6LZ
7FU
6ZE
6ZU
6ZY
8QG
8UA
7AN
93E
Q5F
9FH
80R
8VY
C5J
JR5
8G6
9A8
8G8
8N5
EYY
8NZ
FQJ
FTR
PDH
EXB
ADK
DDC
MOH
DTL
PIP
SEM
IDB
BHO
FDR
RBF
DEE
MNP
1PG
HCT
GTQ
ES1
MNN
VGI
ZZ1
VME
MC3
TTF
DIB
M4A
06C
SPD
DMD
TRN
DIO
4AT
142
ZOL
12M
PTL
PHZ
ALG
LYT
CEL
XP1
DFA
MGX
EBM
258
PYS
4BC
7L4
CMW
POD
LPD
PM3
NSD
B85
NIS
149
EBP
TRM
4PN
BVF
ABV
1IT
LMR
HBA
N1M
210
BTM
TMG
MDN
4MV
PYD
JFD
SCG
1NP
6GO
NHE
PRQ
5MB
FIC
LDP
FTN
PNZ
AYE
MS9
NEQ
ANB
MPV
DMW
24T
IM4
3PP
3CN
ISO
LGA
NMU
14O
OBZ
BZX
WWZ
FOL
NCR
NCT
DIV
AAN
TSU
CIT
CEJ
MNY
ARB
BBU
478
POL
M77
LUZ
9MG
ARA
PFL
OBF
TCD
Q9C
5AC
XTN
SZ4
TAN
1CS
RZ5
MG
ZYQ
AHN
HRM
PYZ
MIB
715
2EZ
HG
XED
DF3
2IM
KKK
CXL
PAR
17E
L23
9PR
IOL
K01
0A9
10L
2F6
2N0
5M0
5MI
88R
913
942
9X6
DCW
GQG
HNR
K97
NVU
OCZ
P9M
YRL
V1T
YLQ
ZO6
16N
2BY
29F
2GQ
2O0
556
B2P
RGK
U98
2JY
5VO
R2N
5FF
L40
17Y
46S
5JC
45L
5VM
5F5
5GT
5SB
6GQ
98
7MX
7O4
70W
8HZ
ZHA
2ZW
27N
3O7
ECE
2YU
3H5
FK1
HXY
5XE
5XF
S0W
7EX
8YM
MRZ
3ST
42S
DH6
3E2
6NX
JRB
T5J
0RW
3H7
3AE
41I
A5K
A5Q
1UJ
0KG
0XN
1DF
1W6
495
A2O
IEJ
4FS
6O5
TT4
54T
HUL
5NR
3CT
BYD
4VC
54X
5PW
6LB
56K
AO4
08H
O8B
09T
0DJ
X0A
TZM
KYA
F06
X11
VXQ
02S
3QI
CNW
03E
AFE
0F1
0HO
SNU
QSC
0W8
DDJ
54F
LCT
MRI
39R
3SK
4SD
4YK
92O
5C2
UUD
H7Y
6T4
6QS
4ZD
6MW
6SM
5HL
6RT
6R7
7AR
5SN
8F4
AVA
S1D
6TV
9DH
RAL
32A
MBD
M2M
1U1
ID6
2ZV
5YD
6XF
756
95Z
4IA
9EG
81U
HV9
CLT
DXX
F1V
4HC
MPB
IVA
D1D
INV
NIO
RJ1
IOP
FBV
3CL
YAN
IBF
PNG
0PY
ORD
4BF
CLR
A3M
117
CPZ
10A
HT
TRU
C95
OPE
NPO
LUM
BBX
N24
IPK
MY6
CA1
2TL
MYT
DSM
BU1
C41
ME7
1SQ
HE4
SP3
AM4
TEI
9TA
EEE
I7A
5IQ
KBM
ZYU
OHP
2LG
APY
FID
MXE
140
CBU
OA3
3MQ
SBY
GVG
4FP
TCR
0JD
FJ1
HHF
1M2
JTS
GXT
VNJ
S0E
1DD
2SJ
7ZE
9ZE
AJN
4OG
3W9
LSD
5M8
5TY
ICB
J4K
8U1
6ZW
8U7
9F8
7CO
Q9T
7CJ
A9Y
9SB
5XQ
JR6
AW5
EYJ
EYP
8MQ
8UB
F4A
LYC
SPP
L8P
PCF
BFQ
LYA
RIS
NTO
OSP
1UN
TFO
LY4
BO3
FPM
EVP
RAP
REM
RIO
PXB
29E
29S
41X
DGJ
08J
LNR
3MI
FL7
PEO
NBV
MC9
DBY
QI9
YNU
ROF
REA
DM1
PNN
TKT
CFX
TH8
I6P
COC
EIC
C1O
B49
AS4
SEP
3JW
TXC
ED9
TIQ
LEV
3JD
6ZZ
WPP
AXI
N9S
BCD
SOR
HXA
SVR
356
UTP
RQ3
ERM
C04
KOV
MII
TTC
RBT
MOF
OBN
CL8
TCI
INS
NIL
HDZ
COM
KAI
ETS
G1P
XIN
SPR
ZMR
T3
NLQ
GLA
TOL
AVL
27J
XPG
BQ1
ASW
6K9
ZOM
3C0
6JP
OXY
RZX
5FW
BZ1
CLY
G34
1PC
BES
2R9
CIA
30B
RIV
1N1
ROC
TOY
VGH
CBO
NMY
GCO
NAG
MBR
DB8
MSE
SAS
DM5
PQN
OLA
FFO
EMH
POY
